reviewId,content,score
1729b9bb-68ce-41fd-8cd6-95999a352c25,"Does not work, no shows or videos play.",1
8511fe36-4b74-400a-951e-7efb9e39e4f5,"The whole point for even having netflix in our house was so the family could use it. Now I've moved out and can't use the same account I've used for 10+ years. The recent commercials make the service no better or different from any other. What exactly is Netflix offering at this point? There are other platforms with better content, better prices, and less commercials. I've been using Netflix for over a decade and it's now become my least favorite app",1
7a15507a-30a4-4b70-8e25-8d7e4a50e295,approve,5
87f3a702-4046-45a0-b58c-0a5931b02a3e,This the update of not being able to use an account outside the house hold is so annoying i am constantly switching between houses right now and I can't even watch Netflix on my own account,1
4d4cddc2-7d25-4f59-8afe-3c0c9aae1d09,D e e r e r a QQ,2
a659a1b9-14b3-40b7-a254-ac9b12f0fb61,Very nice ❤🇮🇷❤🇮🇷❤🇮🇷❤🇮🇷❤🇮🇷,5
a5da9755-7232-4e2c-9667-57ea708e641b,Netflix ko apny packages cheap rates pr offer karny ki zaroorat hai,4
39499db0-2443-4a5d-9532-fc2a8d41f550,Love you,5
f529a73d-848f-4a9c-933e-52b4bb267840,Its very bad they have no avenger movies and they have no iron man movies please Netflix fix this and ill rate it 5 star Please,1
1a7fb1ec-381b-4a29-9e17-16fcd4b19c84,Experience is good,4
e4d8a9b0-6196-4e77-86ea-64cbe82c0ead,"For some reason, this app has stopped opening, just hangs at logo screen. Not impressed.",1
99dcd9c1-9c8d-4b8d-9341-1231e5faf234,Too much corruptive anti-religion suggestive thought especially in the kids movies not that many good old fashioned clean family movies who's really rating this stuff? Some things are inappropriate especially making things look normal cool and funny that go against religion,1
9fbaa0f8-b2cf-4ca1-b8c8-2cb52e273f78,"It freezes on my tv alot. I hv to unplug my tv alot to reboot. It's not wifi, it's strong.",1
29f578c4-91e0-4909-a48d-a8b925823f25,Can't sign in need secure I had a hacker,5
50f8dbb2-639f-4310-83ea-3533d4adbd7d,"only got for a few shows. it's over priced and when I want to come back to watch something I like, well good chance it's gone. more costly than other services with movies that don't stay. no thanks",1
1443d88f-7988-497b-97b5-4eb83416cb8e,"Netflix Household Error....I specifically called about College students sharing your account about a year ago as I knew they were going to institute one IP per household. I was told that I could still share with my College student residing in another city. With no warning today, they cut her off since she doesn't share an IP with me. Canceled the service.",1
1d2c1e5b-bb28-4533-8ad8-59fb5706661f,Premium only,1
09f1104f-907f-4a3d-a64b-19e9e9a96a86,Good,5
d5e608aa-e16f-4abb-a980-49c0526335c4,It's good,5
8c55cc32-9304-48f7-9253-3c22a73683c0,The app is not starting on my phone. It's stuck on the first page. Please help.,1
7aab7eb8-dd71-4962-b2c6-7bc747d99717,Does not work 221,1
7ce9a12c-1baf-4e27-bcf2-46bbc2e4aa32,Only the best 😂 Netflix app ever.,5
010272ca-1b0b-49c2-8407-67f51d977285,Great to see all the movie I like...,5
29f17c40-a34c-4eff-9fbb-a2b9efc65bfc,Good,5
5cfa545b-c992-461f-abbd-38eda4f6623f,Netflix gives me control. Love it.,5
b0e5de4e-2c70-4e0d-acfa-0874e3b86591,"I love this app,it is very entertaining app",5
b84c9eb8-9216-46dd-8245-0ccaf0eaabf9,Good,5
de7c507a-6e99-4fd7-ab85-f07300ca087a,Good experience no complaints,5
44176717-e603-40e0-a8b9-0f6b364a3c6b,Why is Netflix kicking people out every min it's annoying please stop . I cannot watch a movie in piece sometimes 4times in one day . Stop 🛑 please,3
19da33b8-128c-4aa2-b4f2-4523f84e0b13,loved it,5
3687024c-8a09-4033-a673-522d5e23bb69,Ok,5
4cb37b9e-b231-4e3f-a387-8e9b7c9de933,Terrible horrible 🤓 oh your device isn't part of this household cuz I keep track of your devices based on the internet blah blah blah ☝️,1
f3dc1862-0bce-4799-afa6-53b7194d5073,Good,5
9d782c9f-b8c5-48f0-8fe7-7366f2041759,"it is paid premium 4k, mobile 490. I thought there was no fee but it is",1
42cb280b-4f7f-44b6-9b4f-1004f2bb52bb,Please dub jujutsu kaisen in Hindi,5
855ac675-889a-4d93-aafb-5651fd88c512,Love Netflix,5
92ec1ca9-fd13-4c9e-ab35-e06090e8daa1,This is amazing,5
6db14979-8b0f-4d20-a1f3-632274c8de3d,This is my first time to join and I'm very interested and happy,2
5fe561f8-6d2f-4084-a482-b3923b07e530,Great,5
eec031f4-4376-4fd7-bf27-20851f37732c,I just love it,5
372b66c8-8218-4ae6-8780-714d609b05e4,This new household thing is completely asinine and wrong. I'm pissed this is ridiculous.,1
1dabf81f-d5c4-4adc-a4c3-63d8d993f8ad,Good,5
181957a3-06b1-4c93-ae8c-eb681bd3101b,boycott,1
c01a0242-e5e7-4e8a-a948-3f0b3ba89f20,Where it's me on the plane. It's good. You can watch movit's really great. I love it and I'm going to go on a plane in 2 and a 1/2 minutes.,5
3c1c9fab-65e9-4f89-a1b6-9c45f27addb1,I have an account for 5 users that I share with my dad. I have ALWAYS used it on my PlayStation and my dad also. NOW all of the sudden it says my device isn't part of the household account. Adding mine as part of the household only eliminates my dad's access through his PlayStation. It has always been these 2 devices and now it only allows one or the other. Then what's the point of paying for 5 users?! Absurd. We are using the same WiFi and everything as we always have.,1
27fdf06b-24e8-4a72-9092-c88518e2ceb2,Can never go a day without Netflix 😎,5
2e8efd65-9b51-4ce4-ace0-411215764a93,And another streaming service that I'm not gonna pay for anymore because they want me to pay to watch ads 🙄,1
5918b74d-38d0-4e9a-ac5e-da2738351352,Cannot cast if you have ad level plan. Worthless,1
09e75fb8-9ef9-4283-89fd-e967c23867c6,I want to try it,4
830a82e6-89ea-4d9e-8592-5246ddae0068,"You,č",3
0936b2a5-5e6e-4f32-b7d1-c8095fee2c21,"Very bad cooperative service, was not able to find solution of video gone black",1
ee3d7a43-e959-4a2e-a4e1-3a1f8cfe462d,"The latest update completely ruined the app, especially on android mobile. The currently watching tab no longer exists, only a small amount of shows on my list I am actually able to watch as the update has removed the ""play"" feature on most of them. And what's the need for games on a streaming service? They're entirely pointless, remove them. Everything works completely fine as normal on my apple phone, laptop, and tv, but not on my android which is my main device. Please fix this.",1
0e85f964-a4ea-4520-ab26-e95ac7e1007a,The signing up for the first time in Netflix is very hard to do,3
88c1109d-a405-460b-9bc5-cc46c3a35e76,"I deleted my old account so I can use Gopay for the new account that I create, but strangely when I want to use Gopay for my new account, the app said ""this Gopay is already linked to another account"". Does that means even if I delete that old account, that Gopay payment method will still be linked to that old account FOREVER & EVER? How stupid is that??",1
6a234a98-67e4-495b-8462-d737defdfef0,Video freezes audio continues.,1
3b365760-f422-4bef-adaa-5c6b348b8ed2,There is an error to show after loading to watch any movie or Series. I sign in or sign out again and again but showing error.,1
1ca55bfd-8338-48d9-b890-23bf6590a6dc,"Keep getting a ""not authorized device"" screen on my personal phone, even though it is the same account under the same wi-fi connection as all other devices. I am also not going over the limit of connected devices. I unfortunately can no longer watch Netflix on my own personal device without having to do temporary authorization every single time, which is annoying and time-consuming. Uninstalled the app..",1
f0db6b6d-653e-4527-b7ea-53e2519ff90e,Does not work,5
2fb22ce2-8dc7-4883-9044-188b97cc8132,Very interesting,5
403a8dc3-1073-4ff4-bc67-fe43d11501d8,Most crappiest movies I have ever seen in my life complete!!! Waste!!!! Of!!!! Money!!!!,1
929cbe0c-79a2-4ca3-8050-d45aa3ad17b2,"Why just why does Netflix fill suggestions with movies and shows they don't have? Why suggest it if it's not available? I live apart from my family, but they allow me to use their account, but now there's a location requirement just to watch. Whoever is making these decisions needs to go.",1
2bc1cf55-6ae0-4484-9931-d726762846a6,Amazing,5
0671b846-764e-4b9d-8563-662af2a54a5c,Can be a pretty useless service in some circumstances. They expect my neices to be able to get a code out of their mom's email to watch their shows while they're here.,1
0fade81b-c631-49b7-b80e-cb7485df391a,There's always something to watch!,5
59ad884b-32e7-486d-abe9-67e420dcf019,very good listening,5
cb751d17-1de1-4d38-b15f-ebec2a4dd260,Very easy to use 😊,5
0c87669b-c057-42ed-ba15-fcfd4c0371f6,I want call from any of senior person who is capable to understand my problem. Your chat team is useless I want call I want my money back,1
dd59cf98-5cb3-415a-9803-aeb60b0bb2f6,Good,4
f722ff7d-348f-44d3-92cb-17159671a023,I have alot of movies i used to whach,5
564795f5-4879-4c88-929b-1f98aa867716,BLOODY rubbish a con,1
3997fbc1-cd20-4e4c-b5a6-42f53846a3b6,Big problem with latest update 2.119 error the app crashes continually,2
dd335445-96b5-459b-a129-7edc54a7fa84,Netflix is a great app i never seen before You can connect it with Laptop I also connect it with your TV Netflix is a good app Tried and see You will enjoy it,5
ca827f9c-907b-44a9-97d8-8df1f652eb65,Just overpriced comparative to other app difficult to install on tv,1
cc0a6ec4-b9be-4c34-86ef-96254433a54e,Netflix is really a home of movies.,5
86ddcd30-90a0-4b37-874c-2db6530a6867,"I swear I have to go through problems everyday. I have filled for the criteria of 199 which allows five profiles. But everyday I am compelled to delete one profile in order to get in and get access to my shows. Please, either tell us what the problem is, or fix this. It's absolutely very disturbing.",1
8da45a2e-2402-416a-bc0e-efe1cae81168,Outstanding🥰🥰,5
83b9bd91-27d9-4546-a19c-08be2a626de0,I love Netflix I can whatch all of my favorite movies and tv shows with my friends,5
2b9e6c98-6471-426b-89e7-56af517266e9,"This is a garbage streaming service. It costs so much and every year it costs more and for what? A better streaming platform? No they make it so hard to share profiles even with their share features, they don't work and you end up getting the app confused and just kicking people off at random getting profiles and devices mixed up. It will kick me off the platform mid movie. Why why why would I want to pay for this when every time I want to use it not in my house I have to call a help desk",1
30b24def-7dcd-48d3-b801-7ac6262db529,Love the Netfix series! ie Virgin River & Love is Blind.!,5
52c86f58-cffa-4a57-b0bb-a430354323d0,Good app with best Quality of movie,5
a7e3519b-c8ee-4cb8-8d70-03ace7f3ce9a,One of the best streaming services and always will highly recommended.,5
ef4c1c04-eb41-4204-a895-b0b9c570505f,Nowadays I am very Annoyed with Netflix because if you and some other area of Somewhere Out your Netflix does not work and it's very annoying it's working only from my house if I am outside my house or out of town it's not working,1
8e200456-f53a-41e3-bb52-01b2e38dd388,All good 👍,5
af17ccd2-3630-41b8-8eeb-5811b359f110,nice,5
b7e26dce-b972-402e-86f3-f4cbeb78edf4,Not working on my device,5
6938f4bd-f05e-4998-8052-8529d920dd9e,Edjonmrak1999 23,2
f7e71cdc-ffb1-4424-8738-9e2eb1adb4b1,Wow Wow,5
411a8101-2bbd-4abe-9880-5b23b7c7700c,"You will pay for 1080p+, get 480p with no way to change it (on desktop too), then when you ask for a refund they won't give it to you.",1
a73c931f-5cce-4863-b1ae-40101455f137,None,5
c71c4914-a56f-4816-8a1f-c2641b83ab12,"I absolutely love Netflix. However, I've been thinking that a comment section would be amazing. I would love to know what other people are thinking about the show and be able to express my thoughts as well. Is that just me?",5
024a8cc1-f5da-4e2e-afd2-0b3ddb0cdfca,🤮,1
f4162d91-8849-4dc9-bd0c-ac6db4af330c,What is the best thing to do nata importante para que lo que lo que lo que lo que lo que lo que lo que lo que no me gusta your time,5
9da0a399-3eae-4d13-a054-383ad993b844,This is does not take me I waste my 150 rupee,1
7a05392e-9e8b-47d8-aae0-56036cec2c22,"Remember when Netflix was 7.99? Absolute garbage, do not download or subscribe. Not worth the expense. You'd find more worth out of the disney+ and hulu combo. Stop supporting greedy companies",1
b855dadc-87d3-4e8e-aa24-c0d9ab5f2408,Five years.,5
ec2d4bab-b279-4c4e-ae37-a63b4dbfb46c,ठीक है अब पर यह ज्यादा पैसे मांगता है,3
68a151ce-9089-444f-9094-b5fc4e474a0a,Very bad crack down future,1
edd7b03a-3646-408b-801f-94e1a75a0b7a,That's all you get till you put picture in a picture every other streaming services has it you say you have it but you don't so fix it now or minus one star,1
effda39a-433f-41fa-9c22-c9b5953ccfe9,Vir aj,5
144447fe-19bb-430d-b04e-efd6a52d034b,"Plz upload series like reacher,taboo, Legend, Tom Hardy's movie",5
d699be2e-b8bd-42e2-b92b-41f8bc1ef82a,I like it. . . . . . . . . . . . .,5
07b472c8-2184-4bef-bb3d-4e871be1b381,"So, you finally took that stupid decision to include ads. I've been a member since 2013 but you are increasing my price by over 30% if I wanted to continue. Really? You don't value me, I don't value you. Membership cancelled.",1
3256c237-cf14-4fac-b322-a97d1b2fd64d,Hi netflix I have subscription and can you please put godzilla x Kong on netflix pls because I can't go and watch in theater because my friend's cancer has won so can you please put godzilla x Kong 🙏 on netflix I peg you,5
468a90d6-4f63-4184-8628-fe7ef37b9d93,The best 👌 app .thanks Netflix,5
daf8fdee-14c6-4aa8-bb7b-cd914bf0ea12,"This is a very bad application, we request the original application owner to remove it",1
204373e5-096f-445d-bf5c-50a4d1006d61,"Even after paying, it keeps asking to update payment method, horrible customer service, they keep disconnecting",1
9483b6ed-55ae-4f4b-9e85-602fc31d9c3c,I gave this app a 3 because it discontinues amazing series such as julie and the Phantoms when it has a lot of potential,3
e11cf2ae-f70d-4077-8cac-6c8decb5f7c0,So smart and has translated movies,4
0805a1c8-5042-4775-970c-925ac90833bc,Money hungry dogs,1
e5a5c2bf-097b-48fe-ad39-4e9bc41d12b1,Shows black screen with audio on when streaming a movie/series. Been experiencing it for more tgan a month now. I cannot watch anything using the mobile app.,1
62a81bde-2f68-42ef-be10-bef4e873dfc8,I want to log in into my sisters account but still I can't,2
cdb2bdb9-4b66-415d-a621-76e3937f3c44,Suddenly the App goes black at the end of an episode. And it keeps going back to a specific episode. And the next episode button is gone,1
5a51de5e-f989-47f3-b33b-ff5c591437e3,Bet you wants to know about Netflix don't you,1
097de863-9385-4a20-9046-b203a3a85b38,"Its so strange that I don't have some movies, but my family has!",2
fc360dc6-db2e-4086-9071-ab0af74f4be6,I just wasted my money for subscription. Lack of new content,1
34df4c7b-1406-4739-a650-88a3883f3ff1,Good,5
3e89aa22-5225-4e09-b288-54d30be965e8,"None, just downloaded it. Going on past experiences",5
263cfc26-1f98-45be-ac49-6150331a744a,"It's been 2 days, i still can't open my netflix app 😕 it's blank~ i have strong internet connection.. tssk",2
d323232e-a03a-47b0-a5ef-0fa4e557be34,Good app 👍,5
a452616d-10c8-44da-a1e3-7b0ada487408,Bro the moview they put are trash as hell bro like put some actual good movies there are barely any,2
6d93f73f-ae23-4ce9-a19f-ecc3666fe5ba,Good,5
de3782a2-2fba-49de-8f5c-a0debf8b861c,"Latest update causes the sound to play through my phone speaker when my Bluetooth headphones disconnect, instead of pausing. This is awful, it's loud and surprising and wakes up me and/or my family. If the app isn't going to have a sleep timer it should pause or stop when headphones disconnect, like it used to and like every other streaming video app does.",1
7de77dd7-cb1e-475e-9ad1-b4315679b283,This is soooo,5
d8577d45-99dd-43e1-8f72-c800937482fc,Ok good,5
2558d53b-6d84-444b-ac2c-b0746b44950f,Enjoy and relaxed,5
7c82a61b-33ea-4e22-ae26-20b004aaafd5,I am so so so angry I found a good show that I was watching (total drama ) I got up to the end of season 2 and all the other seasons where removed this is so unfair and out of the blue put it back on right now or I'll sue you,1
fe78ed08-6e14-486d-b92d-398aa50e3ac3,I play the gta san Andreas,5
51e99ce1-d116-4152-b680-7c54c97af7fc,Don't use this its Haram,1
dd55a3e7-d5c7-46c2-8dc6-3f6f0d96059e,😆😎👌,5
ca3754d4-f85e-4dd3-9199-63d2c6101ca7,it gives 5.10 error after few time..nd need restart my mobile again n again..even i cant watch full movie ..pethatic issue,1
c46be8d1-fd3f-4c54-ad43-ef2f8deda992,The Netflix app is really amazing 🙃,5
10ea0ae3-b866-49af-88dc-2649a3bc3427,Maganda at sarap panoodin,5
f8f7f7d2-580b-444f-9555-6e19020485dd,Not notifying charges to the user first before getting a subscription fee!,1
1134a7d6-dfa6-43f7-99eb-d7e09c321cbf,This has basically all my fav shows,5
9c13858d-5929-4bd6-8ee7-56ea8eded004,Very satisfied with the service,5
58c5dc82-6313-404d-9de6-d745e8d6557e,"I tried to download Netflix app 5, 6 times but I couldn't download the app what's the problem I don't know",1
783f611f-6f2a-4bd3-8a0e-567cf1152721,Very well satisfied.. Best app and good quality movies..,5
ea1d20c7-563b-401b-84d8-198fd921314c,"Best app ever! I was super impressed by their help centre, who initiated the refund without having any questions asked! Loads of respect to this online streaming platform!",5
9cfae788-0e6f-4537-a0a3-142ef8bd89d1,This app is superb.I can watch any anime on this app.,5
9bfe5a49-7ab4-4630-bb4b-fbec67e32217,Having a Netflix subscription from 2 months now but still cannot ble to download and play gta Netflix games Bad experience,1
89c90f46-0c12-4f0d-b41a-de78ed5b8387,The best app,5
2c77cec2-305d-44f1-b839-4cb61e00e9b6,This is just useless app not support in my phone after payment also this is just bloody cheap guys be carefull guys.my money got wested😡😡😡😡,1
df245056-296a-4931-bdd0-a3b9351a1140,Ok,5
d7198069-bf43-4a3d-8bcf-d8efbb58c771,Just to enjoy really in the world of entertainment,5
69b0039d-2e5a-4c82-9db9-14dd04095d18,WASTE ... Netflix is the app that buffers the most. While watching on TV You start watching some movie of 2 hours after few minutes or an hour it will go blank. Even the whole page goes blank. It's not something happening first time... Every time and everyday it's same whatever you try. No option to report this at the app only. ALL THIS WHILE PLAYING ON ONE SCREEN ONLY. PATHETIC INTERFACE.,1
b1354a30-bed8-44a0-88cd-d86c7ae637f7,Good,5
ccfab403-d170-4816-9a08-f4a5eb523137,The best,5
897f5960-1966-4020-b606-8b9bcd3d6ec8,Please watch more Telugu movis in India,5
54ff6192-356f-4233-ab7c-0d4cc4cc4514,App is not working,1
cba9a748-16a1-40cc-8544-e2c7f9a77ae3,Good,4
09101f0c-0a01-499b-b16c-ec5d290d10d8,I am a college student who doesn't get to go home regularly and got locked out of Netflix because of this. It's total bs that 6 years worth of watching and now I just can't access it unless I'm home.,1
772bf850-5044-49de-814f-b449e6f0f70d,Moj,5
ccf28ba4-2754-42d0-a75c-40037aee4925,every time i open the app the screen turns black and takes me back to my home screen,1
d03c5622-e063-4725-a895-8b641b212cc1,👍 Good,3
38919a4a-7b25-4daa-9a7a-4d93ebfce87e,Palo ld,3
8d4e4495-5162-4757-8b47-811a16dee38f,"Plain stupid app. Does kot remember what episode and what frame it needs to continue. It's always a snapshot before the last time. It's really a simple feature. It's been broken for months, if not over a year.",1
cc007326-cba6-471c-8c91-1dce6476356b,Can't live without my Netflix.,5
1ef5fca0-c368-4cb2-bf8e-b7d509540fa3,Always showing 5.7.6 error,1
89c9df97-4e9b-4e5f-b4ee-2dcf86ac4f97,It is really nice,5
a5013922-590a-4aec-9b68-c119ea40139c,brilliant,5
91907b3b-69ca-413e-92a1-1ba72f8cc2fa,"Me encanta todo el nuevo contenido que hay, no siempre es sobre sacar cosas nuevas, hay series antiguas buenísimas que valen la pena y me ha encantado volver a verlas.",5
9a9e1020-6486-45a5-8ee7-f8e5a12d8380,Some good content. Would give it a 7/10. The new upcoming update on laptops is not necessary though.,4
c94e0fc9-c95e-4d48-9073-d8182c9f3db4,"Some of the PG and lower rated cartoon content for kids, on Netflix have inappropriate kissing/touching like Jurassic Park and others. I dont believe children should be seeing any such sexual implications or similar content, neither should we normalize their exposure to that. This is not only inappropriate but evil. I canceled Netflix and don't recommend it. They are not guarding our children's innocence as they should. I rather spend my money on activities that maintain my kids' sanity.",1
4c1dee7d-0e3f-4ab4-96fd-f5c6752f23a0,Netflix stopped working on Older Devices. Which is really Heart-Breaking,1
fc27f3f9-9ebf-4904-b5c1-1dc971b200e0,Im having an error login my account.,1
838de30c-ade0-43ed-a8e6-631f5f117f1a,Faisal lhan,2
f6ce4955-2294-4045-8e6f-7b5346508809,This is nyc aap,5
ca8da307-00b9-4ff9-a6e6-4d21420cd65a,Unable to update the app to the latest version. Tried many times for 5 days continuously,4
000001c9-a1d4-40ab-9e76-bb3ecfbf052d,Banyakkan movies 80' Dan 90',5
8f03957c-5648-4480-a59c-f32028b748a9,"Netflix overrides my phones brightness setting, which really isn't necessary. Phones, TVs, PCs, and consoles have brightness settings. I'm not paying for their ability to control my brightness.",3
7eebdc9e-98d3-417d-b1b5-94454f74306d,Paid app😡 make it free,1
15d2e09f-8d37-44a6-b124-c931381405cb,Just opt for any other service that allows you to watch from multiple locations. Between their mission to squeeze every last penny and them trying to limit account sharing they also make their service impossible to use for people frequently travelling between multiple homes.,1
c48f0b1b-7af6-4bee-9a1f-109332488ed2,I don't like not sharing fetacher,4
6a9785fb-8d42-4895-9b99-9a28acb21ac9,"Bom demais, mas muito caro e a Netflix adora uma polemicazinha, o mundo é grande, se limitar a só uma plataforma é burrice na estao de parabens",4
fce568ef-6fda-44ef-8a89-518b99bff455,"I don't like the constant policing of my account, requiring several hoops to verify the people in my household because the company is worried they aren't getting all the subscription revenue they can. Netflix doesn't have good enough options for movies and television shows to be this anal retentive about policing access.",2
1d0c9918-49d5-452c-9fbb-c4e213edb600,"Average. Downloads are awful and disappear. The download limits are insulting, especially since they vanish and can't redownload. It doesn't make any sense. Why let us download, when downloads vanish before limits reset? Lousy service and greedy. Every other streaming service does it better and charges less.",2
af73c137-6e27-4560-98bc-14fbd04387bd,Away from home for a little and it kicked me out and won't let me watch my TV show. Subscribing to another service,1
cfc3fbff-3403-4ba8-8c10-f9914f6f006c,It's meow awesome!,5
4cd69231-fefe-4dda-bc9b-7a10a708879c,"Half the time I can't get it to come up on my TV. It keeps saying CODE ALZC-3002. I don't know what that means, and it's supposed to be movie night at my house with the kids.",4
119b87e6-d5b0-4adf-9f65-ec56330f4824,"The app has suddenly stopped working on my device. It says ""Device failure occurred. Please try again (500.-1029).""",1
cf9a50e0-b7a9-4414-a4ba-bea6ab44e66a,In the anime World triger episode 49 and onwards is not dubbed in case yall didn't know...,5
ea55bf76-57c9-4b3f-823a-eb475c9becc3,Netflix is so good because it has all my favorite movies,5
6efc5248-2641-427d-b718-bc4541089728,This is the aap best,5
c805b379-b504-4dce-a974-2f855522c40d,It's great,4
db9c548b-01c4-4992-b543-e10e7d83d6cd,Giving four star because some dubbings are missing. It is requested to add english dubb of animes.,4
63935f90-b8cd-4c74-846d-7064d0667291,Love Netflix,5
7535927c-bd80-49bc-8599-3c7d88273491,Wrost idea of Netflix for automatic recharge And this system should be cancelled wrost wrost wrost Netflix software,1
d437bff9-5551-4d20-8b16-4373f22f6ce0,Very good app,5
e9e05710-184f-475e-a4be-567dc84ffce6,i love flash on it so good,5
482d674f-653d-4ec6-a702-b48aa8d01fc6,I wanna share my password. Also they still suck.,1
df953584-a8a3-4b22-ae50-aced73f89635,"It is quite exquisie, actually. With its peculiar sense of obtaining marvelous movies available to view, I am now able to enjoy one of the most finest movies of the application. I feel quite comfortable with this application and I assure others will be delighted and pleased with this fine accessible digital application.",5
65964bc5-73a5-43f8-b13d-bd0409c0960c,It's been awesome since I started. My family back home has been using Netflix to watch their favorite movies using my account. It's money saver and very convenient.,5
30cf3361-e928-403f-8d4f-d6f06497fb7b,Haven't tried it yet.,5
6d227dcc-3d17-48e6-8e68-9bb2123b2a2b,Cinematography at its best,5
fe438264-f869-4c71-ac8b-d7da094ec667,the app immediately exits itself the moment I click on a profile. even clearing cache did not help.,1
3b8207b4-2704-479f-968d-1fe62180e688,"Contenu francophone ?? Vous nous mirroité des bandes annonces en français, le titre en français. Mais aucune traduction en français ??? Et vous nous chargez le même prix. Pitoyable.",2
abd0bb1f-de41-4c37-8ef6-2d2c26f74bd5,Best app ever so many shows on here a lot of funny shows scary shows family shows fun shows and kid shows I recommend to download,5
068fe1c2-1cde-4146-92b9-e7deb4f7098d,It's really good time rated about a 100 of 100 💯💪,5
8d024e8e-5411-43bd-9b59-cade70fb306e,"Deleting Netflix after discovering ""Ada Twist, Scientist"", a show that teaches young children about science. Season 4 Episode 11, ""Blue River Wedding"" is about two gay men's wedding. So, what does the gay lifestyle have to do with science and why was something like this incorporated into a children's show??? Well, it's exucutive producers are Michelle and Barack Obama, not surprisingly,, doing all they can to indoctrinate our young children. Sickening.",1
8874a0ca-5710-4fc4-9698-eeccc3063119,Great shows,5
0082cb46-0685-4663-a285-309b2821b695,"Currently sitting in my household being told I'm not a part of the household. Entirely ridiculous, sorely out of touch. Netflix, what happend to you. You should be ashamed, your only value over other options is convenience, and now you've managed to mess that up too.",1
f5beea60-c9e6-4d5d-98ab-290af49610e3,Good,5
818dc126-6a05-4a43-85d7-5f7c881837ff,I loved it,5
8c35de99-cf68-470b-98b5-be9c3ea79b46,"Won't update. All I want it to watch netflix on TV but they insist on codes which you need the app for, which doesn't work.",1
5bdb9562-f122-40f3-bdd5-7185569770d2,App is filled with game adds.,1
4f3ed413-6208-4428-9056-5def75fab561,Love it,5
059ca0a8-928c-4621-874d-7ee5ed4532e4,Just lost in t.v.,3
99800ecd-96de-406c-9646-c2127a8584b8,"All content in HDR is far too dark, top half of the brightness control doesn't do anything. No way to turn HDR off, so watching anything in HDR is impossible apart from when you're in a dark room!?",1
ecd0c2e6-d911-4291-b1be-1ea6f10612ec,Tbh there are many shows/movie not available In netflix,2
dd85977e-5610-4c0e-bd97-3018dffd5008,ممتاز,5
75cffa5f-8b80-4e8e-b79d-130d90646992,Thank you,5
bb2a7839-c622-4ddb-bfdd-64d4b581fa56,"Tumbamos rebwgdvs no te,que es rnvfgnb",5
fe961a3c-a170-4c90-a783-0a7162bbd6b6,It really really ok,3
98ac8717-8c82-4ca7-8176-1c214d2e76a7,English and hindi dub not available anime and movie,4
e20af906-b746-4b80-9dc2-9ba6e0c3e709,why did u change it so we could only watch it in the same house hold as the owner. 1 STAR REVIEW.,1
c2846676-cbc3-4e5c-80c8-ddd26b99fa00,"Stream quality is shameful, you people at Netflix should be ashamed of this lame disrespectful quality.",1
18f99486-90be-4975-ae52-5049c9e8e3de,Why can't I recharge my Netflix,1
8df87339-0d1a-4343-b30d-9e81bbf3538f,I love this and it just keeps adding amazing stuff,5
0584eba9-d12d-4c36-9d46-ad832a09f844,Has very fancy movies,5
b730017d-9a6e-4c9a-9cf5-d27e69f8f56a,Excelente app,5
02525701-fbfa-47ac-bc77-da227d9701b2,مين؟,1
d7c8ee91-4e63-4cd3-a602-35ed6a8197c8,Useless,1
141c2b9b-67c2-46bb-a866-f26a676e4300,"So now because you're terribly written and casted shows aren't garnering you the viewership you want, you are taking my 9.99 CAD a month sub and making it 17 CAD? No. You spent years undoing everything good you have done and made your platform garbage. You got greedy and provide drivel that appears written by middle schoolers. Not even good ones. Just the ones that like to self insert and can only gender/race swaps of previous media. You're unoriginal, uninspired, and lazy.",1
1e497f09-9fd5-4ce9-aea2-e41dc5a0f470,Literally I love this,5
dbaf58e5-b856-4716-b84c-d9aaa0774b44,"If you're going to keep up charging your app, at the very least make sure it works appropriately across all platforms. Ridiculous lack of care, and the greed is overwhelmingly disgusting.",1
6abb8de3-fd4f-4c31-b437-0509e1745ff7,✨️✨️,5
e9ba4545-91c6-47b0-a452-02641e424589,Was really good until they added the not in the house hold thing there digging there own grave,2
66a5bc8e-9323-4d68-8a8d-65deaa807c81,Good I like this app,5
1d544bdf-49a8-4c45-89b2-d0272941a86b,What's the point of downloading an episode if I can't watch it without internet?,2
28b86716-0773-4471-8287-e0c591e53bef,"First time when i installed it, the app worked as it should. Now, after the update, it crashes.... It stays frozen in the loading screen.",1
5e802616-7247-4fdd-924d-7fdd6245dfc2,I love this app,5
b76d8460-a144-4973-b2b5-b0a26536c0ee,Good,5
37d90dd2-0d2b-42d8-941c-36784f5381ad,Simply love the graphics,5
771044a6-079d-40ef-b37c-3894e3e1a5a2,When I sign in my account sn other page is open in place of Netflix.On this page there is a link and a notice to copy this link and paste in browser to start in.,1
bff0f551-189c-47f9-96ad-d95c8edaa718,Sexvdo,4
5c30865c-4076-45cc-bdf3-84cde7378fbe,Add some romantic Punjabi movies,3
b90783cc-6fbc-40bc-91a1-2a8514556ae3,"I Don't use netflix in my tv, i use only on mobile device but every time i open netflix on mobile it ask for watch temporary or singout because this is not my home device. I tried sign out from all devices also, but facing this annoying feature or bug.",1
15cdabd3-8876-4c3e-bdd7-f0089bd42060,Please upload lovely runner drama,5
80ace866-3ec4-4272-9454-5fbd79cfbce6,Cool,5
